,Unnamed: 0,year,essay_number,essay_ID,essay_version,ground_truth,pyramid_name,output_vector,identifier,is_file_found,Dimension 1,Dimension 2,Dimension 3,Dimension 4,Dimension 5,Dimension 6,Dimension 7,Dimension 8
617,850,2023.0,1.0,64211211c9a8df7fa3d2b787_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
618,851,2023.0,1.0,64211211c9a8df7fa3d2b78b_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
619,852,2023.0,1.0,64211212c9a8df7fa3d2b793_R,R,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1R0,True,1,1,0,1,1,1,,
620,854,2023.0,1.0,64211214c9a8df7fa3d2b79f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
621,855,2023.0,1.0,64211214c9a8df7fa3d2b7a3_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
622,856,2023.0,1.0,64211216c9a8df7fa3d2b7ab_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
623,857,2023.0,1.0,64211217c9a8df7fa3d2b7af_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
624,858,2023.0,1.0,64211217c9a8df7fa3d2b7b3_R,R,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1R0,True,1,1,1,0,1,1,,
625,859,2023.0,1.0,64211218c9a8df7fa3d2b7b7_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
626,860,2023.0,1.0,64211218c9a8df7fa3d2b7bb_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
627,861,2023.0,1.0,64211219c9a8df7fa3d2b7bf_R,R,0.0,20221207.0,"[1, 1, 1, 0, 1, 0]",1R0,True,1,1,1,0,1,0,,
628,862,2023.0,1.0,6421121ac9a8df7fa3d2b7c7_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
629,863,2023.0,1.0,6421121ac9a8df7fa3d2b7cb_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
630,864,2023.0,1.0,6421121bc9a8df7fa3d2b7cf_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
631,865,2023.0,1.0,6421121bc9a8df7fa3d2b7d3_R,R,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1R0,True,1,1,0,0,1,1,,
632,866,2023.0,1.0,6421121cc9a8df7fa3d2b7d7_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
633,867,2023.0,1.0,6421121cc9a8df7fa3d2b7db_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
634,868,2023.0,1.0,6421121dc9a8df7fa3d2b7df_R,R,0.0,20221207.0,"[0, 1, 1, 0, 1, 1]",1R0,True,0,1,1,0,1,1,,
635,869,2023.0,1.0,6421121ec9a8df7fa3d2b7e3_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
636,870,2023.0,1.0,6421121fc9a8df7fa3d2b7eb_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
637,871,2023.0,1.0,6421121fc9a8df7fa3d2b7ef_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
638,872,2023.0,1.0,64211220c9a8df7fa3d2b7f3_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
639,873,2023.0,1.0,64211220c9a8df7fa3d2b7f7_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
640,874,2023.0,1.0,64211221c9a8df7fa3d2b7fb_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
641,875,2023.0,1.0,64211222c9a8df7fa3d2b7ff_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 0]",1R0,True,1,1,1,1,1,0,,
642,876,2023.0,1.0,64211222c9a8df7fa3d2b803_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
643,877,2023.0,1.0,64211223c9a8df7fa3d2b80b_R,R,0.0,20221207.0,"[0, 0, 0, 1, 1, 1]",1R0,True,0,0,0,1,1,1,,
644,880,2023.0,1.0,64211225c9a8df7fa3d2b81b_R,R,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1R0,True,1,1,1,0,1,1,,
645,881,2023.0,1.0,64211226c9a8df7fa3d2b81f_R,R,0.0,20221207.0,"[0, 0, 1, 0, 1, 1]",1R0,True,0,0,1,0,1,1,,
646,882,2023.0,1.0,64211226c9a8df7fa3d2b823_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
647,883,2023.0,1.0,64211227c9a8df7fa3d2b827_R,R,0.0,20221207.0,"[0, 0, 1, 0, 1, 0]",1R0,True,0,0,1,0,1,0,,
648,884,2023.0,1.0,64211227c9a8df7fa3d2b82b_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
649,885,2023.0,1.0,64211228c9a8df7fa3d2b82f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
650,886,2023.0,1.0,64211228c9a8df7fa3d2b833_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
651,888,2023.0,1.0,6421122ac9a8df7fa3d2b83f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
652,889,2023.0,1.0,6421122ac9a8df7fa3d2b843_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
653,890,2023.0,1.0,6421122bc9a8df7fa3d2b847_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
654,891,2023.0,1.0,6421122dc9a8df7fa3d2b857_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
655,892,2023.0,1.0,6421122ec9a8df7fa3d2b85f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
656,895,2023.0,1.0,6421122fc9a8df7fa3d2b86f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
657,896,2023.0,1.0,64211230c9a8df7fa3d2b877_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
658,897,2023.0,1.0,64211231c9a8df7fa3d2b87b_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
659,899,2023.0,1.0,64211232c9a8df7fa3d2b883_R,R,0.0,20221207.0,"[0, 0, 1, 0, 1, 1]",1R0,True,0,0,1,0,1,1,,
660,900,2023.0,1.0,64211233c9a8df7fa3d2b88b_R,R,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1R0,True,1,1,0,1,1,1,,
661,901,2023.0,1.0,64211234c9a8df7fa3d2b893_R,R,0.0,20221207.0,"[1, 0, 0, 0, 1, 1]",1R0,True,1,0,0,0,1,1,,
662,902,2023.0,1.0,64211235c9a8df7fa3d2b897_R,R,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1R0,True,1,1,1,0,1,1,,
663,903,2023.0,1.0,64211235c9a8df7fa3d2b89b_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
664,904,2023.0,1.0,64211237c9a8df7fa3d2b8a3_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
665,905,2023.0,1.0,64211237c9a8df7fa3d2b8a7_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
666,906,2023.0,1.0,64211238c9a8df7fa3d2b8ab_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
667,907,2023.0,1.0,64211187c9a8df7fa3d2b133_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
668,908,2023.0,1.0,64211189c9a8df7fa3d2b13f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
669,909,2023.0,1.0,6421118ac9a8df7fa3d2b147_R,R,0.0,20221207.0,"[0, 0, 0, 0, 0, 1]",1R0,True,0,0,0,0,0,1,,
670,910,2023.0,1.0,6421118bc9a8df7fa3d2b153_R,R,0.0,20221207.0,"[0, 1, 1, 0, 1, 1]",1R0,True,0,1,1,0,1,1,,
671,911,2023.0,1.0,6421118dc9a8df7fa3d2b163_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
672,912,2023.0,1.0,6421118ec9a8df7fa3d2b167_R,R,0.0,20221207.0,"[1, 0, 1, 1, 1, 1]",1R0,True,1,0,1,1,1,1,,
673,913,2023.0,1.0,6421118ec9a8df7fa3d2b16b_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
674,914,2023.0,1.0,6421118fc9a8df7fa3d2b173_R,R,0.0,20221207.0,"[1, 0, 0, 1, 1, 1]",1R0,True,1,0,0,1,1,1,,
675,915,2023.0,1.0,64211190c9a8df7fa3d2b177_R,R,0.0,20221207.0,"[1, 0, 1, 1, 1, 1]",1R0,True,1,0,1,1,1,1,,
676,916,2023.0,1.0,64211190c9a8df7fa3d2b17b_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
677,918,2023.0,1.0,64211191c9a8df7fa3d2b183_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
678,919,2023.0,1.0,64211192c9a8df7fa3d2b187_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
679,920,2023.0,1.0,64211192c9a8df7fa3d2b18b_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
680,921,2023.0,1.0,64211192c9a8df7fa3d2b18f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
681,922,2023.0,1.0,64211193c9a8df7fa3d2b197_R,R,0.0,20221207.0,"[0, 1, 0, 0, 1, 1]",1R0,True,0,1,0,0,1,1,,
682,923,2023.0,1.0,64211194c9a8df7fa3d2b19b_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
683,924,2023.0,1.0,64211195c9a8df7fa3d2b1a7_R,R,0.0,20221207.0,"[1, 1, 1, 0, 1, 0]",1R0,True,1,1,1,0,1,0,,
684,925,2023.0,1.0,64211196c9a8df7fa3d2b1ab_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
685,926,2023.0,1.0,64211196c9a8df7fa3d2b1af_R,R,0.0,20221207.0,"[1, 0, 1, 0, 1, 1]",1R0,True,1,0,1,0,1,1,,
686,928,2023.0,1.0,64211197c9a8df7fa3d2b1b7_R,R,0.0,20221207.0,"[1, 0, 1, 0, 1, 1]",1R0,True,1,0,1,0,1,1,,
687,931,2023.0,1.0,6421119ac9a8df7fa3d2b1cf_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
688,933,2023.0,1.0,6421119cc9a8df7fa3d2b1db_R,R,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1R0,True,1,1,0,1,1,1,,
689,934,2023.0,1.0,6421119cc9a8df7fa3d2b1df_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
690,936,2023.0,1.0,6421119ec9a8df7fa3d2b1ef_R,R,0.0,20221207.0,"[0, 1, 1, 1, 1, 1]",1R0,True,0,1,1,1,1,1,,
691,937,2023.0,1.0,642110aec9a8df7fa3d2a88f_R,R,0.0,20221207.0,"[1, 0, 1, 1, 1, 0]",1R0,True,1,0,1,1,1,0,,
692,938,2023.0,1.0,642110aec9a8df7fa3d2a893_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
693,939,2023.0,1.0,642110afc9a8df7fa3d2a8a3_R,R,0.0,20221207.0,"[0, 1, 0, 0, 1, 0]",1R0,True,0,1,0,0,1,0,,
694,940,2023.0,1.0,642110afc9a8df7fa3d2a8a7_R,R,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1R0,True,1,1,1,0,1,1,,
695,941,2023.0,1.0,642110b0c9a8df7fa3d2a8af_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
696,942,2023.0,1.0,642110b1c9a8df7fa3d2a8b3_R,R,0.0,20221207.0,"[0, 0, 1, 1, 1, 1]",1R0,True,0,0,1,1,1,1,,
697,943,2023.0,1.0,642110b2c9a8df7fa3d2a8bf_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
698,944,2023.0,1.0,642110b2c9a8df7fa3d2a8c7_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
699,945,2023.0,1.0,642110b3c9a8df7fa3d2a8cf_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
700,946,2023.0,1.0,642110b3c9a8df7fa3d2a8d3_R,R,0.0,20221207.0,"[1, 0, 1, 1, 1, 1]",1R0,True,1,0,1,1,1,1,,
701,947,2023.0,1.0,642110b5c9a8df7fa3d2a8e7_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
702,948,2023.0,1.0,642110b5c9a8df7fa3d2a8eb_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
703,949,2023.0,1.0,642110b6c9a8df7fa3d2a8f3_R,R,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1R0,True,1,1,1,0,1,1,,
704,950,2023.0,1.0,642110b6c9a8df7fa3d2a8fb_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
705,951,2023.0,1.0,642110b7c9a8df7fa3d2a8ff_R,R,0.0,20221207.0,"[1, 0, 0, 1, 1, 1]",1R0,True,1,0,0,1,1,1,,
706,952,2023.0,1.0,642110b7c9a8df7fa3d2a907_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
707,953,2023.0,1.0,642110b8c9a8df7fa3d2a90b_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
708,954,2023.0,1.0,642110b9c9a8df7fa3d2a913_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
709,956,2023.0,1.0,642110bac9a8df7fa3d2a91b_R,R,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1R0,True,1,1,0,1,1,1,,
710,957,2023.0,1.0,642110cac9a8df7fa3d2a9db_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
711,958,2023.0,1.0,642110cbc9a8df7fa3d2a9e7_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
712,959,2023.0,1.0,642110ccc9a8df7fa3d2a9eb_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
713,960,2023.0,1.0,642110ccc9a8df7fa3d2a9ef_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
714,961,2023.0,1.0,642110ccc9a8df7fa3d2a9f3_R,R,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1R0,True,1,1,0,0,1,1,,
715,962,2023.0,1.0,642110cdc9a8df7fa3d2a9f7_R,R,0.0,20221207.0,"[0, 1, 1, 0, 1, 1]",1R0,True,0,1,1,0,1,1,,
716,963,2023.0,1.0,642110cdc9a8df7fa3d2a9ff_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
717,964,2023.0,1.0,642110cec9a8df7fa3d2aa07_R,R,0.0,20221207.0,"[0, 1, 1, 1, 1, 1]",1R0,True,0,1,1,1,1,1,,
718,965,2023.0,1.0,642110cec9a8df7fa3d2aa0b_R,R,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1R0,True,1,1,1,0,1,1,,
719,966,2023.0,1.0,642110d0c9a8df7fa3d2aa1b_R,R,0.0,20221207.0,"[0, 0, 0, 0, 1, 1]",1R0,True,0,0,0,0,1,1,,
720,967,2023.0,1.0,642110d0c9a8df7fa3d2aa1f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
721,968,2023.0,1.0,642110bac9a8df7fa3d2a91f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
722,969,2023.0,1.0,642110bcc9a8df7fa3d2a92f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 0]",1R0,True,1,1,1,1,1,0,,
723,970,2023.0,1.0,642110bdc9a8df7fa3d2a937_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
724,971,2023.0,1.0,642110bdc9a8df7fa3d2a93f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
725,972,2023.0,1.0,642110bec9a8df7fa3d2a943_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
726,973,2023.0,1.0,642110bec9a8df7fa3d2a947_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
727,974,2023.0,1.0,642110bec9a8df7fa3d2a94b_R,R,0.0,20221207.0,"[1, 0, 1, 0, 1, 1]",1R0,True,1,0,1,0,1,1,,
728,975,2023.0,1.0,642110bfc9a8df7fa3d2a94f_R,R,0.0,20221207.0,"[0, 0, 0, 1, 1, 0]",1R0,True,0,0,0,1,1,0,,
729,976,2023.0,1.0,642110bfc9a8df7fa3d2a957_R,R,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1R0,True,1,1,0,1,1,1,,
730,977,2023.0,1.0,642110bfc9a8df7fa3d2a95b_R,R,0.0,20221207.0,"[0, 1, 1, 1, 1, 1]",1R0,True,0,1,1,1,1,1,,
731,978,2023.0,1.0,642110c0c9a8df7fa3d2a95f_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
732,980,2023.0,1.0,642110c0c9a8df7fa3d2a967_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
733,981,2023.0,1.0,642110c1c9a8df7fa3d2a96b_R,R,0.0,20221207.0,"[1, 0, 0, 1, 1, 1]",1R0,True,1,0,0,1,1,1,,
734,982,2023.0,1.0,642110c1c9a8df7fa3d2a96f_R,R,0.0,20221207.0,"[0, 0, 0, 1, 1, 1]",1R0,True,0,0,0,1,1,1,,
735,983,2023.0,1.0,642110c1c9a8df7fa3d2a973_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
736,984,2023.0,1.0,642110c2c9a8df7fa3d2a977_R,R,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1R0,True,1,1,0,0,1,1,,
737,985,2023.0,1.0,642110c2c9a8df7fa3d2a97b_R,R,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1R0,True,1,1,0,1,1,1,,
738,986,2023.0,1.0,642110c3c9a8df7fa3d2a983_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
739,987,2023.0,1.0,642110c4c9a8df7fa3d2a98f_R,R,0.0,20221207.0,"[0, 0, 1, 1, 1, 1]",1R0,True,0,0,1,1,1,1,,
740,988,2023.0,1.0,642110c4c9a8df7fa3d2a993_R,R,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1R0,True,0,0,0,0,1,0,,
741,989,2023.0,1.0,642110c4c9a8df7fa3d2a997_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
742,990,2023.0,1.0,642110c5c9a8df7fa3d2a9a3_R,R,0.0,20221207.0,"[0, 1, 0, 1, 1, 1]",1R0,True,0,1,0,1,1,1,,
743,991,2023.0,1.0,642110c6c9a8df7fa3d2a9a7_R,R,0.0,20221207.0,"[0, 1, 1, 1, 1, 0]",1R0,True,0,1,1,1,1,0,,
744,992,2023.0,1.0,642110c6c9a8df7fa3d2a9af_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
745,993,2023.0,1.0,642110c7c9a8df7fa3d2a9b3_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
746,994,2023.0,1.0,642110c7c9a8df7fa3d2a9bb_R,R,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1R0,True,1,1,0,0,1,1,,
747,995,2023.0,1.0,642110c9c9a8df7fa3d2a9cb_R,R,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1R0,True,1,1,0,1,1,1,,
748,996,2023.0,1.0,6459950694c9f2071335ecf5_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
749,997,2023.0,1.0,6459950694c9f2071335ecfd_R,R,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1R0,True,1,1,0,0,1,1,,
750,998,2023.0,1.0,6459950794c9f2071335ed01_R,R,0.0,20221207.0,"[0, 1, 0, 0, 1, 1]",1R0,True,0,1,0,0,1,1,,
751,999,2023.0,1.0,6459950794c9f2071335ed05_R,R,0.0,20221207.0,"[1, 0, 1, 0, 1, 1]",1R0,True,1,0,1,0,1,1,,
752,1000,2023.0,1.0,6459950794c9f2071335ed09_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
753,1001,2023.0,1.0,6459950894c9f2071335ed0d_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
754,1002,2023.0,1.0,6459950894c9f2071335ed11_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
755,1003,2023.0,1.0,6459950994c9f2071335ed19_R,R,0.0,20221207.0,"[0, 1, 1, 1, 1, 1]",1R0,True,0,1,1,1,1,1,,
756,1004,2023.0,1.0,6459950994c9f2071335ed1d_R,R,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1R0,True,1,1,0,1,1,1,,
757,1005,2023.0,1.0,6459950a94c9f2071335ed25_R,R,0.0,20221207.0,"[1, 0, 0, 1, 1, 1]",1R0,True,1,0,0,1,1,1,,
758,1006,2023.0,1.0,6459950a94c9f2071335ed29_R,R,0.0,20221207.0,"[1, 1, 0, 1, 1, 0]",1R0,True,1,1,0,1,1,0,,
759,1008,2023.0,1.0,6459950b94c9f2071335ed39_R,R,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1R0,True,1,1,0,1,1,1,,
760,1010,2023.0,1.0,6459950c94c9f2071335ed49_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
761,1011,2023.0,1.0,6459950d94c9f2071335ed4d_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
762,1012,2023.0,1.0,6459950d94c9f2071335ed55_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
763,1013,2023.0,1.0,6459950e94c9f2071335ed59_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
764,1014,2023.0,1.0,6459950e94c9f2071335ed5d_R,R,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1R0,True,0,0,0,0,1,0,,
765,1015,2023.0,1.0,6459950e94c9f2071335ed61_R,R,0.0,20221207.0,"[0, 1, 1, 1, 1, 1]",1R0,True,0,1,1,1,1,1,,
766,1016,2023.0,1.0,6459950f94c9f2071335ed65_R,R,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1R0,True,1,1,1,0,1,1,,
767,1017,2023.0,1.0,6459950f94c9f2071335ed6d_R,R,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1R0,True,0,0,0,0,1,0,,
768,1020,2023.0,1.0,6459951194c9f2071335ed85_R,R,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1R0,True,1,1,0,1,1,1,,
769,1022,2023.0,1.0,6459951294c9f2071335ed91_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
770,1023,2023.0,1.0,6459951294c9f2071335ed95_R,R,0.0,20221207.0,"[1, 0, 1, 0, 1, 1]",1R0,True,1,0,1,0,1,1,,
771,1024,2023.0,1.0,6459951394c9f2071335ed9d_R,R,0.0,20221207.0,"[1, 0, 1, 1, 1, 1]",1R0,True,1,0,1,1,1,1,,
772,1025,2023.0,1.0,6459951394c9f2071335eda1_R,R,0.0,20221207.0,"[0, 1, 0, 1, 1, 1]",1R0,True,0,1,0,1,1,1,,
773,1026,2023.0,1.0,6459951494c9f2071335edad_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
774,1027,2023.0,1.0,6459951594c9f2071335edb1_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
775,1028,2023.0,1.0,6459951594c9f2071335edb5_R,R,0.0,20221207.0,"[0, 1, 1, 1, 1, 0]",1R0,True,0,1,1,1,1,0,,
776,1029,2023.0,1.0,6459951594c9f2071335edb9_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
777,1030,2023.0,1.0,6459951694c9f2071335edc9_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
778,1031,2023.0,1.0,6459951794c9f2071335edd1_R,R,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1R0,True,1,1,1,1,1,1,,
779,1032,2023.0,1.0,6459951794c9f2071335edd5_R,R,0.0,20221207.0,"[0, 1, 0, 1, 1, 1]",1R0,True,0,1,0,1,1,1,,
